"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"Estimated","987696657252","","PayerLineItem","6800001185645821695","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-USE2-AWS-In-Bytes","","6124044270","$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio)","2022/03/01 00:00:00","2022/03/31 23:59:59","6E-8","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821696","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Internet Services Pvt Ltd","Requests-Tier1","","5220300311","First 1,000,000 Amazon SNS API Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","68.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821697","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Internet Services Pvt Ltd","APS1-Requests-Tier1","","5259181779","First 1,000,000 Amazon SQS Requests per month are free","2022/03/01 00:00:00","2022/03/31 23:59:59","4.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821698","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USE1-AWS-In-Bytes","","6124041768","$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.01189220","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821699","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-APE1-AWS-In-Bytes","","6124039871","USD0.0 per GB for  in Asia Pacific (Hong Kong)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000954","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821700","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-SAE1-AWS-In-Bytes","","6124043253","$0.00 per GB - US East (Ohio) data transfer from South America (Sao Paulo)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00001551","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821701","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","USE2-TimedStorage-ByteHrs","","6430257763","First 5GB-mo per month of logs storage is free.","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000167","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821702","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","EBS:VolumeUsage.gp2","","6390363826","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","0.51669961","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821703","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSGlue","AWS Glue","Amazon Internet Services Pvt Ltd","USE2-Catalog-Storage","Storage","4618838417","$0 for AWS Glue Data Catalog storage under the free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","0.19354841","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821704","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE1-CloudFront-Out-Bytes","","6124041931","$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00000116","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821705","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Internet Services Pvt Ltd","USE2-BoxUsage:t2.medium","RunInstances","6394617889","$0.0464 per On Demand Linux t2.medium Instance Hour","2022/03/01 00:00:00","2022/03/31 23:59:59","17.75611100","","USD","0.83","0.0","0.153107","GST","0.983107"
"Estimated","987696657252","","PayerLineItem","6800001185645821706","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","awskms","AWS Key Management Service","Amazon Internet Services Pvt Ltd","us-east-2-KMS-Requests","","1698859531","$0.00 per request - Monthly Global Free Tier for KMS requests","2022/03/01 00:00:00","2022/03/31 23:59:59","21.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821707","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-DataTransfer-Out-Bytes","","6123917418","$0.000 per GB - data transfer out under the monthly global free tier","2022/03/01 00:00:00","2022/03/31 23:59:59","0.24999889","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821708","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-CAN1-AWS-In-Bytes","","6124037796","$0.00 per GB - US East (Ohio) data transfer from Canada (Central)","2022/03/01 00:00:00","2022/03/31 23:59:59","9.7E-7","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821709","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AWSDataTransfer","AWS Data Transfer","Amazon Internet Services Pvt Ltd","USE2-USE1-AWS-Out-Bytes","","6124033842","$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia)","2022/03/01 00:00:00","2022/03/31 23:59:59","0.00169657","","USD","0.00","0.0","0.000000","None","0.000000"
"Estimated","987696657252","","PayerLineItem","6800001185645821710","2022/03/01 00:00:00","2022/03/31 23:59:59","2022/03/09 02:06:31","vishnuprakashmr9","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Internet Services Pvt Ltd","CW:Requests","","6430257602","$0.00 per request - first 1,000,000 requests","2022/03/01 00:00:00","2022/03/31 23:59:59","16.00000000","","USD","0.00","0.0","0.000000","None","0.000000"
